Date,Open,High,Low,Close,Volume,DJI,Nasdaq,Stochastic_Oscillator,Stochastic_Move,RSI,RSI_Move,Wiki_Traffic,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_5_day_RSI,Wiki_RSI_Move,Google,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_5_day_RSI,Google_RSI_Move,News_Sentiment,Senti_Move,Target1,Target2,Target3,Target4,Target5
2/5/2013,444.05,459.74,442.22,60.74,143336900,13979.3,3171.58,28.55,1,41.45,1,15647,15464.5,15734.66667,16410,16699,16970.83333,16849.14286,16924.5,18758.44444,18704.9,16155.66667,16706.06667,18148.91818,99.44284383,93.70022157,83.65187732,87.63371605,-2208,-12.36628395,1,0,1,1,1,20.67759563,0,20.8,17.55,13.35277778,14.884375,17.22,17.36041667,17.46071429,21.465625,25.19166667,27.7325,16.85625,18.04833333,26.47204545,155.7728313,120.7897793,75.00225367,78.30588235,-5.7625,-25.00493097,1,1,1,1,0,52.97905142,1,0.08,0,0,1,0,1,1
2/6/2013,456.47,466.5,452.58,60.67,148426600,13986.52,3168.48,27.94,0,33.14,0,16296,15971.5,15741.66667,15875,16387.2,16631.83333,16874.42857,16780,16854.66667,18512.2,16015.33333,16564.66667,18109.25455,103.5214399,99.44346807,88.0284353,88.39227598,-2140,-11.60772402,1,1,0,1,1,33.58601811,1,32.5,26.65,22.53333333,18.13958333,18.4075,19.76666667,19.52321429,19.340625,22.69166667,25.9225,22.92638889,22.31333333,27.11840909,144.2307692,176.558468,125.3737101,166.8449198,13.02083333,57.98751687,1,1,1,0,1,56.04069521,1,0.157,1,1,1,1,1,1
2/7/2013,463.25,470,454.12,62.48,176145200,13944.05,3165.13,44.94,1,39.75,1,18205,17250.5,16716,16357.5,16341,16690.16667,16856.57143,17040.75,16938.33333,16989.7,16973.33333,16993.13333,17210.66364,108.9076334,111.4068906,107.1531575,111.858679,1930,11.85867896,1,1,1,1,1,48.09939115,1,23.4,27.95,25.56666667,22.75,19.19166667,19.23958333,20.28571429,20.0078125,19.79166667,22.7625,22.96666667,20.07166667,22.87840909,91.52542373,121.9279201,102.800659,471.9327731,18.44166667,74.30708181,0,1,0,0,1,53.83174526,0,0.039,0,1,1,1,1,0
2/8/2013,474,478.81,468.25,63.38,158289600,13992.97,3193.87,53.44,1,43,1,13891,16048,16130.66667,16009.75,15864.2,15932.66667,16290.28571,16485.875,16690.77778,16633.6,15303.5,15524.33333,16134.94545,86.11547363,87.5619319,83.51168719,90.89778825,-1391,-9.102211752,0,0,0,0,0,35.5164034,0,20.8,22.1,25.56666667,24.375,22.36,19.45972222,19.4625,20.35,20.09583333,19.8925,23.18333333,19.72777778,20.0575,81.3559322,93.02325581,104.5620209,145.4545455,6.5,35.81267218,0,1,0,0,0,70.1847526,1,-0.325,0,1,1,1,1,0
2/11/2013,476.5,484.94,473.25,64.04,129372600,13971.24,3192,59.67,1,43.07,1,16179,15035,16091.66667,16142.75,16043.6,15916.66667,15967.85714,16276.375,16451.77778,16639.6,16154.83333,15969.13333,16555.85455,100.542724,100.8439502,97.23190461,103.4000128,532,3.400012782,1,0,1,1,1,54.70866142,1,33,26.9,25.73333333,27.425,26.1,24.13333333,21.39404762,21.1546875,21.75555556,21.38625,29.28333333,25.90666667,23.49784091,128.238342,126.4367816,154.3047519,158.6538462,12.2,24.11067194,1,1,1,1,0,72.20902613,1,-0.128,1,0,1,0,0,1
2/12/2013,479.51,482.38,467.74,62.44,152263300,14018.7,3186.49,67.52,1,36.61,0,16633,16406,15567.66667,16227,16240.8,16141.83333,16019,16051,16316,16469.9,16362.33333,16240.06667,16499.55455,106.8432435,102.4149057,100.9902914,102.0679921,337,2.067992145,1,0,1,1,0,55.12793842,1,43.5,38.25,32.43333333,30.175,30.64,29,26.9,24.15729167,23.6375,23.93,34.61666667,31.9,27.48818182,134.1212744,141.9712794,181.7801922,133.8461538,11,20,1,1,1,1,0,74.62039046,1,-0.045,1,0,0,0,0,0
2/13/2013,467.21,473.64,463.22,62.32,118801900,13982.91,3196.88,65.82,0,59.68,1,19091,17862,17301,16448.5,16799.8,16715.83333,16563.14286,16403,16388.77778,16593.5,17329.33333,17190.86667,17047.59091,110.3462228,113.6382576,115.0510742,104.8667948,886,4.866794837,1,1,1,1,1,62.23408912,1,36,39.75,37.5,33.325,31.34,31.53333333,30,28.0375,25.47314815,24.87375,34.21666667,32.42666667,26.89670455,96,114.8691768,144.730891,153.8461538,12.6,25.45454545,0,1,1,0,1,54.17661098,0,-0.123,0,0,0,0,0,0
2/14/2013,464.52,471.64,464.02,62.26,88818800,13973.39,3198.66,64.44,0,66.51,1,17034,18062.5,17586,17234.25,16565.6,16838.83333,16761.28571,16622,16473.11111,16453.3,17167.5,16877.86667,16558.88182,96.86113954,102.8275462,103.5293832,122.6261608,3143,22.62616082,0,1,0,0,1,44.93993605,0,36,36,38.5,37.125,33.86,32.11666667,32.17142857,30.75,28.92222222,26.52583333,36.75,32.89333333,28.24840909,93.50649351,106.3201418,135.7167541,173.0769231,15.2,84.15224913,1,1,1,0,1,69.20731707,1,-0.092,1,1,1,0,0,1
2/15/2013,468.85,470.16,459.92,61.4,97936300,13981.76,3192.03,45.54,0,57.59,0,15911,16472.5,17345.33333,17167.25,16969.6,16456.5,16706.28571,16655,16543,16416.9,16748.5,16347.4,16324.91818,91.73072488,93.76178578,96.91841943,98.34353174,-268,-1.656468261,0,0,0,0,0,62.05250597,1,24,30,32,34.875,34.5,32.21666667,30.95714286,31.15,30,28.43,31.25,30.57333333,27.62454545,75,69.56521739,84.41786845,72.72727273,-9,-49.82698962,0,0,0,0,0,53.79146919,0,-0.053,1,1,0,0,0,1
2/19/2013,461.1,462.73,453.85,61.38,108945900,14035.67,3213.59,45.17,0,52.84,0,15297,15604,16080.66667,16833.25,16793.2,16690.83333,16290.85714,16530.125,16504.11111,16418.4,16321.16667,16412.06667,16214.50909,95.12665312,91.09044137,93.16985821,91.96777491,-1336,-8.032225095,0,0,1,1,0,43.42379958,0,18.13333333,21.06666667,26.04444444,28.53333333,31.52666667,31.77222222,30.2047619,29.35416667,29.7037037,28.81333333,25.06666667,29.04444444,26.87151515,69.62457338,57.51744555,62.93382693,41.68582375,-25.36666667,-95.49803922,0,0,0,0,0,29.27509294,0,-0.043,1,0,0,0,0,1
