Date,Open,High,Low,Close,Volume,DJI,Nasdaq,Stochastic_Oscillator,Stochastic_Move,RSI,RSI_Move,Wiki_Traffic,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_5_day_RSI,Wiki_RSI_Move,Google,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_5_day_RSI,Google_RSI_Move,News_Sentiment,Senti_Move,Target1,Target2,Target3,Target4,Target5
9/18/13,886.35,903.97,883.07,451.21,3883800,15676.94,3783.64,98.89,1,79.77,1,47747,48400.5,48908,47865.25,47589,47458.83,47360.29,46821.63,46273.33,46459.8,47825.83,47516.47,46693.84,97.63,100.33,102.77,102.72,1263,2.72,0,1,0,0,0,54.97720768,0,52.25,50.66666667,46.44444444,42.26190476,38.83809524,37.50793651,36.55782313,35.55952381,40.17989418,47.94761905,45.59126984,40.45634921,48.72987013,112.5,134.5328592,108.9730857,207.8125,27.10714286,83.88594164,1,1,1,0,1,82.58977149,1,-0.156,1,1,1,0,1,0
9/19/13,905.99,905.99,895.4,448.75,3207600,15636.55,3789.38,87.42,0,73.86,0,44241,45994,47014,47741.25,47140.4,47031,46999.14,46970.38,46534.89,46070.1,46574.5,46473,45737.54,94.1,93.85,96.03,98.89,-496,-1.11,0,0,0,0,0,41.10978993,0,53.83333333,53.04166667,51.72222222,48.29166667,44.57619048,41.33730159,39.84013605,38.7172619,37.58994709,41.5452381,50.13888889,43.83650794,43.77943723,104.0816327,120.7670121,129.5776262,181.1698718,24.11904762,74.63896257,1,1,1,0,0,100,1,0.098,1,0,0,1,0,1
9/20/13,898.39,904.13,895.62,451.1,8723000,15451.09,3774.73,94.47,1,82.59,1,44786,44513.5,45591.33,46457,47150.2,46748,46710.29,46722.5,46727.67,46360,45900,46355.6,46073.82,98.23,94.99,96.6,89.71,-5137,-10.29,1,0,0,1,0,50.21466748,1,57,55.41666667,54.36111111,53.04166667,50.03333333,46.6468254,43.57482993,41.98511905,40.74867725,39.53095238,54.36111111,48.71746032,42.70714286,104.8543689,113.9240506,144.1908089,150,19,18.0952381,1,1,1,1,0,100,1,0.053,0,0,0,0,0,0
9/23/13,896.15,901.59,885.2,442.81,3568000,15401.38,3765.29,61.65,0,64.62,0,40864,42825,43297,44409.5,45338.4,46102.5,45907.43,45979.5,46071.56,46141.3,43227.67,45054.8,45181.79,94.38,90.13,88.56,83.3,-8190,-16.7,0,0,0,0,0,5.369987191,0,47.6,52.3,52.81111111,52.67083333,51.95333333,49.62777778,46.7829932,44.07797619,42.60899471,41.43380952,50.98055556,49.22222222,42.55493506,90.13254786,91.62068523,114.8820264,96.97792869,-1.483333333,-0.692222222,0,0,1,0,0,66.90140845,0,0.02,0,1,0,1,0,0
9/24/13,886.5,890.1,881.4,442.98,2984600,15334.59,3768.25,44.3,0,59.69,0,41577,41220.5,42409,42867,43843,44711.5,45456,45366.13,45490.33,45622.1,42437,44084.6,44886.63,98.04,94.83,91.13,87.08,-6170,-12.92,1,0,0,1,1,12.58881217,1,57.8,52.7,54.13333333,54.05833333,53.69666667,52.92777778,50.7952381,48.16011905,45.6026455,44.12809524,55.30555556,53.90222222,46.6138961,106.773399,107.641691,130.9823134,110.6220096,5.55,4.709090909,1,1,1,1,1,65.83888552,0,0.017,0,0,1,0,0,1
9/25/13,886.55,886.55,875.6,438.18,3310200,15273.26,3761.1,10.82,0,48.55,0,40021,40799,40820.67,41812,42297.8,43206,44041.43,44776.63,44772.22,44943.4,41215,42569,44048.42,98.04,94.62,89.05,90.46,-4220,-9.54,0,0,0,1,1,12.28275727,0,51,54.4,52.13333333,53.35,53.44666667,53.24722222,52.65238095,50.82083333,48.47566138,46.14238095,52.56666667,52.79777778,47.02558442,97.82608696,95.42222777,110.5274564,94.73684211,-2.833333333,-3.672839506,0,0,0,0,0,47.99357945,0,0.061,1,1,0,1,0,0
9/26/13,878.3,882.75,875,438.65,2529200,15328.3,3787.43,10.23,0,49.13,1,48750,44385.5,43449.33,42803,43199.6,43373.17,43998,44630,45218.11,45170,44785.33,44448.53,45820.91,112.2,112.85,107.93,108.85,3964,8.85,1,1,1,1,1,64.57807953,1,68,59.5,58.93333333,56.1,56.28,55.87222222,55.3547619,54.57083333,52.72962963,50.42809524,60.06666667,58.29777778,53.62298701,115.3846154,120.8244492,134.845466,119.2982456,11,38.5,1,1,1,1,1,65.21116679,1,0.069,1,0,0,0,0,0
9/27/13,874.82,877.52,871.31,437.76,2527000,15258.24,3781.59,14.65,1,42.16,0,135916,92333,74895.67,66566,61425.6,58652.33,56593.57,55487.75,54772.89,54287.9,89682.67,74105.07,69129.37,181.47,221.27,250.36,332.61,95052,232.61,1,1,1,1,1,94.63393609,1,141.1,104.55,86.7,79.475,73.1,70.41666667,68.04761905,66.07291667,64.18518519,61.56666667,100.0166667,84.55333333,76.02727273,162.745098,193.0232558,229.182458,296.4285714,93.5,303.0092593,1,1,1,1,1,86.0944206,1,-0.036,0,0,0,0,1,1
9/30/13,869.08,880.84,868.31,437.52,3457600,15129.67,3771.48,20.17,1,41.4,0,49359,92637.5,78008.33,68511.5,63124.6,59414.5,57324.71,55689.25,54806.78,54231.5,62127.33,57403.4,53345.59,63.27,78.19,91.02,118.72,7782,18.72,0,1,0,0,0,52.29941371,0,45.69444444,93.39722222,84.93148148,76.44861111,72.71888889,68.53240741,66.88492063,65.25347222,63.80864198,62.33611111,66.19722222,63.96481481,59.31035354,53.80153937,62.83710483,73.30332873,79.05613226,-12.10555556,-39.23096708,0,0,0,0,0,49.52950536,0,-0.334,0,1,1,1,1,0
10/1/13,880.25,887.67,880.05,443.06,3382100,15191.7,3817.98,49.6,1,44.09,1,50689,50024,78654.67,71178.5,64947,61052,58168,56495.25,55133.67,54395,64348.67,58979.4,53721.18,64.45,78.05,93.19,126.66,10668,26.66,1,1,1,1,1,52.45821148,1,48.30555556,47,78.36666667,75.775,70.82,68.65,65.64285714,64.5625,63.37037037,62.25833333,66.61851852,64.58111111,59.72146465,61.64043669,68.20891776,77.5888993,94.7167756,-2.694444444,-10.7165404,1,0,1,1,1,47.56448625,0,-0.009,1,0,1,1,1,0
10/2/13,882.73,889.36,877.82,443.55,3001700,15133.14,3815.02,52.23,1,46.65,1,52954,51821.5,51000.67,72229.5,67533.6,62948.17,59895.14,57516.25,56101.78,54915.7,65804.33,60949.33,54559.03,103.83,78.41,96.43,108.62,4204,8.62,1,0,1,1,0,53.47573463,1,56.13888889,52.22222222,50.0462963,72.80972222,71.84777778,68.37314815,66.86269841,64.45486111,63.62654321,62.64722222,67.25277778,65.9262963,61.46388889,112.173913,78.13587368,89.61113821,82.55718954,-11.86111111,-39.91720085,1,0,1,1,0,51.31127555,1,-0.29,0,1,1,0,0,1
10/3/13,888,894.1,872.1,437.61,4249800,14996.48,3774.34,20.65,0,42.23,0,51304,52129,51649,51076.5,68044.4,64828.67,61284.71,58821.25,56826,55622,51152.33,62123.73,54836.91,99.33,75.4,92.24,37.75,-84612,-62.25,0,1,1,0,0,50.71353538,0,56.13888889,56.13888889,53.52777778,51.56944444,69.47555556,69.22962963,66.62539683,65.52222222,63.5308642,62.87777778,53.09259259,66.61148148,61.65252525,104.8780488,80.8037999,89.28255876,39.78659737,-84.96111111,-223.5818713,1,1,1,0,0,46.68591475,0,-0.059,1,0,0,0,0,0
10/4/13,875,877.51,870,435.74,2726100,15072.58,3807.75,10.72,0,41.04,0,47808,49556,50688.67,50688.75,50422.8,64671.67,62397.14,59600.13,57597.56,55924.2,49728.5,61298.93,54448.53,94.32,94.81,85.49,96.86,-1551,-3.14,0,0,0,0,1,3.772377175,0,43.08333333,49.61111111,51.78703704,50.91666667,49.87222222,65.07685185,65.49444444,63.68263889,63.02901235,61.48611111,48.30555556,60.67814815,58.14015152,83.19327731,86.38743455,70.07002485,94.28571429,-2.611111111,-5.31975099,0,0,0,0,1,8.783815353,0,0.202,1,0,0,0,0,0
10/7/13,867.45,873.99,864.11,432.44,2596800,14936.24,3770.38,3.89,0,38.8,0,47739,47773.5,48950.33,49951.25,50098.8,49975.5,62252.71,60564.88,58282.22,56611.7,49213.83,49528.2,54998.48,97.53,95.29,84.33,94.18,-2950,-5.82,0,0,0,1,0,40.80590238,1,42.27027027,42.6768018,47.16416416,49.40784535,49.18738739,48.60523023,61.81876877,62.59142267,61.30348682,60.95313814,47.02865365,47.33823824,57.55625307,89.6237027,85.93721382,69.34880067,87.50602241,-6.035285285,-11.55078523,0,0,0,1,0,42.95815964,1,-0.278,0,0,0,0,0,1
10/8/13,865.32,865.98,851.63,426.41,3901800,14776.53,3694.83,3.75,0,21.07,0,49606,48672.5,48384.33,49114.25,49882.2,50016.67,49922.71,60671.88,59347.22,57414.6,49278.17,49934.53,55994.85,102.52,99.45,86.4,93.68,-3348,-6.32,1,0,1,1,0,44.20669734,1,43.51351351,42.89189189,42.95570571,46.2515015,48.22897898,48.24174174,47.87784213,59.53061186,60.47165499,59.52448949,45.33883884,47.2960961,56.61340295,101.2985651,90.22275494,73.10186763,77.51046445,-12.62537538,-23.45270968,1,0,0,1,0,39.55763505,0,-0.013,1,1,0,1,0,1
10/9/13,856.28,862.65,842.98,427.5,5322400,14802.98,3677.78,21.06,1,24.4,1,42234,45920,46526.33,46846.75,47738.2,48607.5,48904.86,48961.63,58623.22,57635.9,45309.17,47332.8,54835.55,90.77,88.47,73.28,82.32,-9070,-17.68,0,0,0,0,0,12.91683963,0,47.24324324,45.37837838,44.34234234,44.02759009,46.44984985,48.06468969,48.0990991,47.79851727,58.16534868,59.14881381,45.09947447,47.9004004,56.98416462,106.5420561,101.7080645,79.87183546,84.15421854,-8.895645646,-15.60639587,1,1,1,1,1,26.39359286,0,0.015,1,1,1,1,1,0
10/10/13,863.84,868.83,860.21,433.69,4527400,15126.07,3760.75,43.1,1,30.78,1,38988,40611,43609.33,44641.75,45275,46279.83,47233.29,47665.25,47853.44,56659.7,42757.17,44821.47,53446.66,89.4,86.11,68.81,81.55,-8820,-18.45,0,0,0,0,0,11.63239875,0,46,46.62162162,45.58558559,44.75675676,44.42207207,46.37487487,47.76973402,47.83671171,47.59868202,56.94881381,45.17117117,46.2998999,54.95812039,100.9090909,103.5521259,80.77428996,106.7698259,2.916666667,6.12745098,0,1,0,0,1,24.75984002,0,0.084,1,0,1,1,1,0
10/11/13,866.03,873.48,865.3,435.56,2828300,15237.11,3791.87,56.75,1,40.68,1,38077,38532.5,39766.33,42226.25,43328.8,44075.33,45108,46088.75,46599.89,46875.8,40843.17,42875.67,45276.02,95.75,87.88,81.23,79.76,-9662,-20.24,0,0,0,1,0,13.86557742,1,43.51351351,44.75675676,45.58558559,45.06756757,44.50810811,44.27064565,45.96610897,47.23770646,47.35635636,47.19016517,44.54954955,44.11921922,46.52168305,95.45454545,97.76536313,92.20886039,102.9411765,1.243243243,2.150939867,0,1,0,0,0,52.26035503,1,0.173,1,0,1,1,1,0
10/14/13,866.66,876.25,865.39,437.62,2496400,15301.26,3815.28,64.81,1,43.43,1,35347,36712,37470.67,38661.5,40850.4,41998.5,42828.43,43887.88,44895.22,45474.6,37556.67,40668.2,43633.22,94.33,86.53,77.73,71.26,-14259,-28.74,0,0,0,0,0,11.57757658,0,72.94736842,58.23044097,54.15362731,52.42603129,50.64352774,49.24798483,48.36732033,49.3387664,50.09433556,49.91545756,59.266477,53.98786155,54.10307772,134.7044917,144.0408512,146.1418406,167.6430206,29.43385491,57.713441,1,1,1,1,1,90.22006714,1,0.023,0,0,1,1,1,1
10/15/13,875.76,885.63,874,440.57,3195600,15168.01,3794.01,76.35,1,53.07,1,34058,34702.5,35827.33,36617.5,37740.8,39718.33,40864.14,41732.13,42795.67,43811.5,35764.33,38586.27,42038.14,95.06,90.24,77.74,80.64,-8176,-19.36,0,0,0,1,1,0,0,69.63157895,71.28947368,62.03082029,58.02311522,55.86714083,53.80820294,52.15992684,51.02535266,51.59352335,52.0480599,61.89260313,56.97287814,55.24506336,112.2531971,124.6378066,133.7832363,147.3894978,22.3883357,32.92402309,0,1,1,0,0,82.47780097,0,0.08,1,1,1,1,1,1
10/16/13,885.87,898.33,884.01,448.57,4030200,15373.83,3839.43,99.46,1,60.68,1,34936,34497,34780.33,35604.5,36281.2,37273.33,39035.14,40123.13,40977,42009.7,35381.67,36805.87,40723.57,100.45,96.29,83.16,89.61,-4052,-10.39,1,0,0,1,1,9.697371328,1,53.05263158,61.34210526,65.21052632,59.78627312,57.02901849,55.39805595,53.70026417,52.27151494,51.25060587,51.73943417,57.54172594,54.92897108,51.97819734,81.3559322,93.02743232,102.5380977,115.3318078,7.052631579,4.998321459,0,1,0,0,0,55.47453083,0,0.109,1,0,1,0,1,1
10/17/13,892.99,896.9,885.73,443.95,8545000,15371.65,3863.15,82.76,0,56.17,0,36897,35916.5,35297,35309.5,35863,36383.83,37219.57,38767.88,39764.67,40569,35838.67,36486.47,39901.36,104.53,102.88,90.95,96.9,-1180,-3.1,1,1,0,1,1,36.54266958,1,54.71052632,53.88157895,59.13157895,62.58552632,58.77112376,56.64260313,55.29983743,53.82654694,52.5425162,51.59659791,59.96052632,56.25618777,52.16276671,92.52336449,93.090829,106.0351429,125.7322654,11.1970128,24.50410097,1,0,1,1,1,58.14479337,1,0.051,0,1,1,1,1,1
10/18/13,976.58,1015.46,974,505.2,23219400,15399.65,3914.28,97.65,1,80.43,1,39374,38135.5,37069,36316.25,36122.4,36448.17,36811,37488.88,38835.22,39725.6,37335.5,37033.33,39661.67,106.22,109,99.11,111.39,4027,11.39,1,1,1,1,1,56.94697375,1,135.9473684,95.32894737,81.23684211,78.33552632,77.25789474,71.6338312,67.97185531,65.38077881,62.95108266,60.88300142,97.53947368,84.49653864,74.53106815,167.3469388,175.9656652,223.2928161,186.3636364,63,130.4197815,1,1,1,1,1,84.95368627,1,0.224,1,1,1,0,1,0
10/21/13,1011.46,1019,999.55,501.15,7283700,15392.2,3920.05,91.08,0,76.48,0,37564,38469,37945,37192.75,36565.8,36362.67,36607.57,36905.13,37497.22,38708.1,37316.5,36602.93,38500.08,99,102.73,97.04,110.29,3506,10.29,0,1,0,0,0,63.17290553,1,35.72093023,85.83414933,75.45960832,69.85786414,69.8126071,70.33506732,66.50341678,63.94048968,62.08524007,60.22806742,58.47888617,63.4122399,55.77222429,47.33781559,51.16687618,59.3094412,51.2998998,-33.91064871,-60.40491607,0,0,0,0,0,40.8316452,0,0.074,0,1,0,1,0,0
10/22/13,1005,1013,995.79,503,4433700,15467.66,3929.57,93.18,1,76.76,1,38982,38273,38640,38204.25,37550.6,36968.5,36736.86,36904.38,37135.89,37645.7,38463.5,37371.2,37888.66,100.89,103.81,103.55,111.58,4046,11.58,1,1,1,1,1,78.81554307,1,33.48837209,34.60465116,68.38555692,64.96679927,62.58396573,63.75856793,65.07125372,62.37653619,60.55692106,59.22555328,54.47399021,57.70452876,54.54606579,48.96994863,53.50950791,56.54378936,63.12292359,-19.56425949,-34.84974475,0,0,0,1,1,41.05067918,1,0.09,1,0,0,1,1,1
10/23/13,1001,1034.75,1000.63,515.19,5346300,15413.33,3907.07,98.26,1,83.07,1,39507,39244.5,38684.33,38856.75,38464.8,37876.67,37331.14,37083.13,37193.56,37373,39073.5,38202.73,37761,102.13,102.71,105.71,107.07,2610,7.07,1,1,1,1,0,77.902576,0,27.53488372,30.51162791,32.24806202,58.17288862,57.48041616,56.74245206,58.5837559,60.37920747,58.50524147,57.25471732,47.96022032,50.90093839,51.85111121,85.38461538,47.90306954,48.09190405,50.32831079,-27.17564259,-63.07692672,0,0,0,1,0,43.33068881,1,0.162,1,1,1,0,1,0
10/24/13,1031.87,1040.57,1024.8,512.26,4199700,15509.21,3928.96,92.4,0,82.32,0,41019,40263,39836,39268,39289.2,38890.5,38325.57,37792.13,37520.44,37576.1,39851.67,39316.2,38202.08,102.97,104.4,109.16,104.18,1645,4.18,1,1,1,1,0,76.62102816,0,34.23255814,30.88372093,31.75193798,32.74418605,53.38482252,53.60577315,53.52675293,55.53985618,57.47402421,56.07797314,33.24031008,49.73113015,52.1060795,107.8125,64.12413964,61.04457102,25.1807435,-101.7148103,-240.6296663,1,0,0,1,0,44.78526078,1,0.002,0,1,0,0,0,0
10/25/13,1028.82,1028.82,1010.74,507.09,4076100,15570.28,3943.36,87.16,0,81.04,0,39333,40176,39953,39710.25,39281,39296.5,38953.71,38451.5,37963.33,37701.7,39584.5,39303.8,37998.3,98.45,100.13,104.33,104.71,1769,4.71,0,1,0,0,1,49.70507841,0,40.93023256,37.58139535,34.23255814,34.04651163,34.38139535,51.30905753,51.79498164,51.95218788,53.91656467,55.81964504,36.34108527,49.23329253,53.11247914,119.5652174,119.047619,73.32585603,114.5833333,5.209302326,11.97168857,1,1,0,1,1,10.99711607,0,0.041,1,1,0,0,0,0
10/28/13,1015.2,1023.43,1012.99,506.99,2326000,15568.93,3940.13,87.06,0,85.25,1,39464,39398.5,39938.67,39830.75,39661,39311.5,39320.43,39017.5,38564,38113.4,39708.5,39342,38358.96,98.81,99.5,103.54,101.24,482,1.24,1,0,1,1,0,68.01972686,1,83.36842105,62.14932681,52.84373725,46.51652387,43.91089351,42.54589963,55.8889666,55.74166157,55.44288046,56.86175031,58.8004896,50.71040392,61.68114499,157.7640519,189.858175,146.6159951,248.9473684,49.88004896,105.5813393,1,1,1,1,1,87.21321505,1,-0.108,0,1,1,1,1,1
10/29/13,1019.1,1036.94,1013.5,517.6,3222000,15680.35,3952.34,97.6,1,86.38,1,40651,40057.5,39816,40116.75,39994.8,39826,39502.86,39486.75,39199,38772.7,40294.83,39991,39114.21,102.1,101.64,104.84,102.9,1144,2.9,1,0,1,1,1,66.55425511,0,89.05263158,86.21052632,71.11709506,61.89596083,55.02374541,51.43451652,49.18971848,60.03442472,59.44288046,58.80385557,70.94818441,58.95813953,64.30363303,125.219726,161.8440019,151.4401236,323.4174964,61.51774786,133.7342345,1,1,1,0,1,91.17625717,1,-0.238,0,1,1,0,1,0
10/30/13,1037.43,1037.51,1026,514.7,2658000,15618.76,3930.62,94.21,0,83.6,0,35046,37848.5,38387,38623.5,39102.6,39170,39143.14,38945.75,38993.33,38783.7,37431,38345.2,38104.12,91.3,89.63,90.36,85.44,-5973,-14.56,0,0,0,0,0,27.96166387,0,104.2105263,96.63157895,92.21052632,79.39045288,70.35887393,63.22154223,58.97394649,56.06731946,64.94288046,63.91964504,87.66381069,71.41933905,71.24525982,113.0136986,148.1128399,163.0336436,304.4193364,69.97796818,160.8189331,1,1,1,0,1,100,1,0.014,1,0,0,1,0,1
10/31/13,1028.93,1041.52,1023.97,514.78,3292200,15545.75,3919.71,93.79,0,83.35,0,34785,34915.5,36827.33,37486.5,37855.8,38383,38543.57,38598.38,38483.44,38572.5,36586,37663.4,37883.86,94.45,91.89,90.18,88.44,-4548,-11.56,0,0,0,1,1,14.85907554,0,174.3157895,139.2631579,122.5263158,112.7368421,98.3755202,87.68502652,79.09214898,73.39167687,69.20603835,75.88017136,133.2631579,105.0111791,93.77755647,142.2680412,177.1942747,229.7250867,425.8851675,133.3855569,182.8517735,1,1,1,1,1,100,1,0.001,0,1,1,0,0,0
11/1/13,1031.79,1036,1025.1,513.01,2576100,15615.55,3922.04,91.36,0,81.82,0,31937,33361,33922.67,35604.75,36376.6,36869.33,37462.14,37717.75,37858.22,37828.8,34382.17,35882.87,36757.56,94.15,87.8,84.43,80.93,-7527,-19.07,0,0,0,0,0,13.13795853,0,144,159.1578947,140.8421053,127.8947368,118.9894737,105.9796002,95.73002273,87.20563035,81.2370461,76.68543452,133.2631579,113.5836801,88.92444642,102.2421525,121.0191083,187.7801188,172.7272727,60.63157895,87.07482993,0,1,1,0,0,81.4810384,0,-0.17,0,1,0,0,0,0
11/4/13,1031.5,1032.37,1022.03,512.54,2286000,15639.12,3936.59,90.22,0,81.03,0,36336,34136.5,34352.67,34526,35751,36369.83,36793.14,37321.38,37564.22,37706,35129.33,36363.07,37456.91,105.77,101.64,96.37,89.39,-4315,-10.61,1,1,1,1,1,39.06293706,1,43.25423729,93.62711864,120.5233423,116.4451383,110.9666369,106.3669343,97.01883404,89.17054955,82.32214224,77.43876522,92.04817128,93.74439489,71.22339651,35.88868055,38.97949734,55.85605241,48.57154305,-45.79839429,-86.32633844,0,0,0,0,0,40.96563695,0,-0.232,0,0,0,0,0,1
11/5/13,1020.35,1031.65,1017.42,510.25,2371500,15618.22,3939.86,87.16,0,77.97,0,37429,36882.5,35234,35121.75,35106.6,36030.67,36521.14,36872.63,37333.33,37550.7,35890.83,36310.33,37528.57,106.23,106.62,99.68,106.8,2383,6.8,1,1,0,1,1,38.65972124,0,43.25423729,43.25423729,76.83615819,101.206066,101.8069581,99.68123699,97.35083471,90.29825944,84.06873708,78.41535174,81.88878977,88.39583705,72.02242184,56.29411765,42.48652362,55.1604199,41.50659134,-60.95628903,-111.4160165,1,0,0,1,0,39.41443299,0,0.026,1,1,1,1,1,0
11/6/13,1025.6,1027,1015.37,510.87,1832600,15746.88,3931.95,72.2,0,81.48,1,36980,37204.5,36915,35670.5,35493.4,35418.83,36166.29,36578.5,36884.56,37298,36107,35731.07,37240.18,100.18,104.19,99.15,106.31,2195,6.31,0,1,0,0,0,60.68508287,1,39.3220339,41.28813559,41.94350282,67.45762712,88.82925959,91.39280404,91.05849369,90.09723461,84.63423438,79.59406676,58.07909605,80.97865001,72.27187897,93.75,44.26698374,49.4032225,22.55793007,-134.9937556,-99.29854262,0,0,0,1,1,34.18117921,0,0.055,1,0,0,0,0,1
11/7/13,1022.61,1023.93,1007.64,503.47,3371700,15593.98,3857.33,26.59,0,48.35,0,43679,40329.5,39362.67,38606,37272.2,36857.67,36598.86,37105.38,37367.44,37564,40297,38221.93,38675.82,110.97,117.19,116.28,136.77,11742,36.77,1,1,1,1,1,78.71255165,1,43.25423729,41.28813559,41.94350282,42.27118644,62.61694915,81.23342254,84.51586594,85.08296164,84.89245713,80.49623467,42.59887006,73.63758549,73.72496242,103.125,69.07752274,53.73448518,30.03766478,-100.7457627,-282.0356638,1,0,0,1,0,2.830430986,0,-0.057,0,1,0,1,0,0
11/8/13,1008.75,1018.5,1008.5,507.51,2591100,15761.78,3919.23,44.26,1,56.07,1,36458,40068.5,39039,38636.5,38176.4,37136.5,36800.57,36581.25,37033.44,37276.5,37910.33,37000.8,37127.68,93.39,95.5,97.8,100.34,122,0.34,0,0,0,0,0,61.38160213,0,43.25423729,43.25423729,41.94350282,42.27118644,42.46779661,59.38983051,75.80782465,79.35816236,80.4353256,80.72863515,42.59887006,56.16271186,73.91510826,103.125,101.8518519,53.57979509,100,0,0,1,1,0,1,1,3.620474407,1,-0.067,0,0,1,0,1,0
11/11/13,1009.51,1015.93,1008,504.79,2233500,15783.1,3919.79,24.36,0,51.68,0,32308,34383,37481.67,37356.25,37370.8,37198.33,36446.71,36239,36106.44,36560.9,35673.5,36220.27,35787.65,86.2,86.45,88.37,86.32,-5121,-13.68,0,0,0,0,0,39.73077708,0,44.75675676,44.00549702,43.75507711,42.64681631,42.7683005,42.84928997,57.2993914,71.92644116,75.51356173,76.86746872,43.35012979,43.23078333,71.02915745,102.2892878,104.6493693,58.22587566,103.4736931,1.502519469,5.456785232,1,1,0,0,1,58.02034429,1,-0.075,0,0,0,1,1,1
11/12/13,1007.7,1017.56,1005,505.39,2445200,15750.67,3919.92,18.57,0,38.24,0,34702,33505,34489.33,36786.75,36825.4,36926,36841.71,36228.63,36068.22,35966,36091.83,36481.2,35736.18,100.62,94.23,96.49,93.84,-2278,-6.16,1,0,1,1,1,43.48013198,1,39.78378378,42.27027027,42.59825928,42.76225378,42.0742098,42.27088105,42.41136051,55.10994045,68.35503479,71.94058394,41.76943045,41.7734616,66.093893,93.39298004,94.55622333,55.30089083,101.1742777,0.461749885,1.348861758,0,0,0,0,0,37.89930999,0,-0.106,0,0,0,1,1,1
11/13/13,1006.75,1032.85,1006.5,515.72,3170500,15821.63,3965.58,75.22,1,53.52,1,33981,34341.5,33663.67,34362.25,36225.6,36351.33,36505.29,36484.13,35978.89,35859.5,34235.17,35877.27,35517.95,100.94,93.8,94.76,77.8,-9698,-22.2,0,0,0,1,0,42.92187869,0,38.54054054,39.16216216,41.02702703,41.58382959,41.91791113,41.48526493,41.73797526,41.92750802,53.26889601,65.37358536,40.56939991,40.89632005,60.49484994,93.93939394,91.94289386,58.95430139,89.10234686,-4.713696748,-11.51641819,0,0,0,1,0,46.64622159,1,0.119,1,1,1,1,1,0
11/14/13,1033.92,1039.75,1030.35,517.1,2342100,15876.22,3972.74,82.78,1,61.05,1,34544,34262.5,34409,33883.75,34398.6,35945.33,36093.14,36260.13,36268.56,35835.4,34103.83,35665.07,35600.6,100.39,100.42,96.4,94.75,-1914,-5.25,1,1,0,0,1,19.64914612,0,47.24324324,42.89189189,41.85585586,42.58108108,42.71571232,42.80546648,42.30783326,42.42613376,42.51814526,52.66633074,44.13513514,43.69302184,51.68031483,112.8712871,110.5992167,89.70293275,109.2222316,3.989005955,4.784792497,1,1,1,1,1,62.1457264,1,0.01,0,0,1,0,0,1
11/15/13,1034.87,1038,1030.31,516.26,2562100,15961.7,3985.97,78.2,0,60.07,0,33479,34011.5,34001.33,34176.5,33802.8,34245.33,35593,35766.38,35951.11,35989.6,33944,34092.07,35533.13,98.46,99.04,93.02,103.62,1171,3.62,0,0,0,0,1,33.25087147,1,50.97297297,49.10810811,45.58558559,44.13513514,44.25945946,44.09192243,43.97225312,43.39097572,43.37578256,43.36362803,46.41441441,45.46813254,44.7471453,111.8181818,115.1685393,117.547759,113.8888889,6.216216216,6.98038464,1,1,1,0,1,69.15208002,1,0.037,1,1,1,0,0,1
11/18/13,1035.75,1048.74,1029.24,515.26,3532500,15976.02,3949.07,60.7,0,46.78,0,33714,33596.5,33912.33,33929.5,34084,33788,34169.43,35358.13,35538.33,35727.4,33857.67,33773.2,35361.33,99.42,98.91,94.36,97.15,-988,-2.85,1,0,0,1,0,64.1221374,1,84.8,67.88648649,61.00540541,55.38918919,52.26810811,51.01621622,49.90736208,49.07572148,47.99197842,47.51820431,65.19279279,57.77297297,54.29671261,139.0040758,162.2404236,178.4579221,213.1521739,45.01621622,43.1973792,1,1,1,1,1,88.15409971,1,-0.053,0,1,0,0,0,0
11/19/13,1031.72,1034.75,1023.05,512.09,2271600,15967.03,3931.55,46.18,0,46.45,0,34537,34125.5,33910,34068.5,34051,34159.5,33895,34215.38,35266.89,35438.2,34224.67,34235,35274.35,101.85,101.43,97.46,101.64,556,1.64,1,0,1,1,1,47.57851482,0,99.2,92,78.32432432,70.55405405,64.15135135,60.09009009,57.8996139,56.06894182,54.64508576,53.11278058,80.1027027,67.91207207,61.49227502,126.652864,154.6343108,186.7723718,257.3913043,60.65945946,34.79860295,1,1,1,0,0,97.99161718,1,-0.556,0,1,0,0,0,0
