Date,Open,High,Low,Close,Volume,DJI,Nasdaq,Stochastic_Oscillator,Stochastic_Move,RSI,RSI_Move,Wiki_Traffic,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_5_day_RSI,Wiki_RSI_Move,Google,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_5_day_RSI,Google_RSI_Move,News_Sentiment,Senti_Move,Target1,Target2,Target3,Target4,Target5
7/19/13,25.860001,26,25.620001,23.486623,39224200,15543.74,3587.61,82.90156065,0,86.34346555,1,1785,1937,1998,2005.25,1988.6,1969.666667,1981.857143,2016.375,2043.666667,2031.2,1931.833333,1932.733333,1986.436364,89.33933934,89.76164136,87.87908625,92.87200832,-137,-7.127991675,0,0,0,0,0,42.24137931,0,170.7894737,121.5789474,107.1052632,99.14473684,90.89473684,82.24561404,76.62481203,72.89671053,69.56374269,67.87236842,123.0263158,99.95438596,86.58456938,159.4594595,187.8980892,251.63329,295,112.8947368,194.8778195,1,1,1,1,1,95.96182085,1,0.067,0,1,1,0,0,0
7/22/13,26,26.040001,25.48,23.39566,30419600,15545.55,3600.39,77.72020891,0,81.36349804,0,2004,1894.5,1959.333333,1999.5,2005,1991.166667,1974.571429,1984.625,2015,2039.7,2001,1993.733333,2033.209091,102.279687,99.95012469,98.24974261,98.8653182,-23,-1.134681796,1,0,1,1,1,55.45212766,1,73.77777778,122.2836257,105.6452242,98.77339181,94.07134503,88.04191033,81.03592314,76.26893275,72.99460689,69.9851462,90.44152047,85.18908382,70.67471558,69.83541221,78.42747199,105.4191951,98.02641803,-1.485380117,-2.991390513,0,0,0,0,0,53.58557322,0,0.25,1,0,0,0,0,0
7/23/13,25.700001,25.77,25.49,23.250119,27954800,15567.74,3579.27,68.94733971,0,76.49561507,0,0,1002,1263,1469.5,1599.6,1670.833333,1706.714286,1727.75,1764.111111,1813.5,979.6666667,1336.666667,1483.772727,0,0,0,0,-2120,-100,0,0,0,0,0,11.76914372,0,79.92592593,76.85185185,108.1643925,99.21539961,95.00389864,91.71377518,86.88248399,80.89717349,76.67526532,73.68773879,92.78557505,89.35620533,74.82195463,73.89301054,84.12910109,108.4657057,102.2621274,1.768031189,4.108405808,1,1,1,1,1,51.10878312,0,0.635,1,1,1,1,0,0
7/24/13,25.84,25.99,25.450001,23.277409,27330800,15542.24,3579.6,70.5263527,1,73.80942285,0,713,356.5,905.6666667,1125.5,1318.2,1451.833333,1534,1582.5,1615,1659,988,1304.066667,1487,78.72653662,54.08890912,42.97769741,34.13116324,-1376,-65.86883676,1,0,0,1,1,28.49281565,1,132.1851852,106.0555556,95.2962963,114.1695906,105.8093567,101.2007797,97.49540518,92.54532164,86.59584146,82.22625731,120.1747888,107.3976608,91.30969874,138.7096774,124.92769,160.7578765,182.6558923,59.81676413,144.55718,1,0,1,1,1,60.40468504,1,0.117,0,1,0,0,0,1
7/25/13,25.6,25.620001,25.309999,23.195542,31482600,15555.61,3605.19,63.068213,0,71.42848458,0,5568,3140.5,2093.666667,2071.25,2014,2026.5,2039.857143,2038.25,2025.333333,2010.3,3236.833333,2734.8,2657.154545,265.9449132,276.4647468,276.973586,311.9327731,3783,211.9327731,1,1,1,1,1,71.48857319,1,267.4444444,199.8148148,159.8518519,138.3333333,144.8245614,132.748538,124.9498747,118.7390351,111.9785575,104.6807018,181.3703704,159.6877193,134.2741095,167.3076923,184.6678781,255.4859109,156.5930491,96.65497076,183.5801914,1,1,1,1,1,75.06763256,1,0.209,1,0,0,0,0,0
7/26/13,25.25,25.5,25.23,23.195542,19946400,15558.83,3613.16,53.90072935,0,70.61603917,0,1835,3701.5,2705.333333,2029,2024,1984.166667,1999.142857,2014.25,2015.666667,2006.3,1964.333333,1954.333333,1975.154545,67.82897979,90.66205534,91.46189503,91.56686627,-169,-8.433133733,0,1,0,0,0,50.21693856,0,245.9259259,256.6851852,215.1851852,181.3703704,159.8518519,161.6747888,148.9167363,140.0718811,132.8709118,125.3732943,202.8888889,178.5250162,147.2919546,114.2857143,153.8461538,196.1549525,333.3333333,172.1481481,401.2777346,0,1,1,0,1,62.03350462,0,0.229,1,0,1,0,1,0
7/29/13,25.360001,25.469999,25.23,23.040905,17839400,15521.97,3599.14,24.77074409,0,54.85711988,0,1719,1777,3040.666667,2458.75,1967,1973.166667,1946.285714,1964.125,1981.444444,1986,2212.166667,1922.333333,1937.454545,56.5336549,87.39196746,86.55589124,#DIV/0!,1719,#DIV/0!,0,1,0,0,#DIV/0!,48.7522984,0,35.07692308,140.5014245,182.8157645,170.1581197,152.1116809,139.0560304,143.5893794,134.6867596,128.4057746,123.091513,125.1310541,118.2602089,107.0888603,19.1870341,23.05997992,28.49662193,43.88678976,-44.84900285,-95.83120267,0,0,0,0,0,45.45801067,0,0.6,1,1,1,1,1,1
7/30/13,25.459999,26.040001,25.41,23.350179,45348500,15520.59,3616.47,47.82611889,1,57.06519466,1,1826,1772.5,1793.333333,2737,2332.2,1943.5,1952.142857,1931.25,1948.777778,1965.9,2433.333333,1920,1940.463636,101.8215613,78.29517194,92.88366651,256.1009818,1113,156.1009818,1,0,0,1,#DIV/0!,59.58630827,1,23.67692308,29.37692308,101.559924,143.0310541,140.8618803,130.7058879,122.5733008,128.6003224,122.3523333,117.9328895,103.2463438,109.300095,100.7954411,23.31325403,16.80860927,20.07660728,17.91193396,-108.5082621,-252.9330119,0,0,0,1,0,43.47892145,0,0.053,0,1,1,0,1,0
7/31/13,25.799999,25.889999,25.549999,23.277409,30709400,15499.54,3626.37,39.1305024,0,40.41097386,0,2004,1915,1849.666667,1846,2590.4,2277.5,1952.142857,1958.625,1939.333333,1954.3,1898.666667,2222.8,1963.336364,108.3438457,77.36256949,102.5431101,35.99137931,-3564,-64.00862069,1,1,1,1,0,57.180999,0,22.8,23.23846154,27.18461538,81.86994302,118.9848433,121.1849003,115.2907611,110.1016382,116.844731,112.3971,62.17996201,101.5079202,96.10671819,83.87096774,19.16210449,20.28522088,8.525135023,-244.6444444,-627.2934473,0,0,0,1,0,35.60356426,0,0.527,1,1,0,1,1,0
8/1/13,25.790001,25.93,25.65,23.550297,23330000,15628.02,3675.74,71.73912398,1,48.52066541,1,1860,1932,1896.666667,1852.25,1848.8,2468.666667,2217.857143,1940.625,1947.666667,1931.4,1854.833333,2346.933333,1918.418182,98.06678383,100.6057984,96.30319975,101.3623978,25,1.36239782,0,1,1,0,1,6.661991585,0,37.70769231,30.25384615,28.06153846,29.81538462,73.03749288,105.4386515,109.2595849,105.5928775,102.0578664,108.9310271,32.44615385,91.89245964,95.9813299,134.375,51.6278569,34.61611746,15.33294717,-208.2182336,-359.6496762,1,1,0,1,1,5.743621491,0,0.226,0,0,1,1,1,1
8/2/13,25.799999,26.190001,25.73,23.823187,26496700,15658.36,3689.59,100,1,56.56564535,1,1613,1736.5,1825.666667,1825.75,1804.4,1809.5,2346.428571,2142.25,1904.222222,1914.2,1754.833333,1770.2,1859.436364,88.3512872,89.39259588,84.26496709,93.8336242,-106,-6.1663758,0,0,0,0,0,35.98484848,1,33.32307692,35.51538462,31.27692308,29.37692308,30.51692308,66.41842355,95.13642654,99.76752137,97.56289965,95.18438746,30.69230769,59.79935423,83.93687646,106.5420561,109.1954023,35.00897344,95,-1.753846154,-2.3302851,0,1,0,0,1,6.149575502,1,0.316,1,0,1,1,1,1
8/5/13,26.110001,26.42,26.110001,23.932341,28701800,15612.13,3692.95,90.75622173,0,65.95743188,1,1643,1628,1705.333333,1780,1789.2,1777.5,1785.714286,2258.5,2086.777778,1878.1,1734.333333,1750.6,1835.354545,96.34480063,91.82875028,87.48202971,89.97809419,-183,-10.02190581,1,0,0,1,0,44.61756374,1,24.12903226,28.72605459,31.71993383,29.48995037,28.32734491,29.45227461,60.37708194,86.26050225,91.3632448,90.21951291,27.70297767,28.38762614,78.20306188,76.06898674,85.17929348,26.7448044,101.909493,0.452109181,0.578456191,0,1,0,0,1,36.57137987,1,0.75,1,1,1,0,1,0
8/6/13,26.41,26.41,26.059999,23.841378,26093500,15518.74,3665.77,82.35285511,0,62.43652245,0,1556,1599.5,1604,1668,1735.2,1750.333333,1745.857143,1757,2180.444444,2033.7,1630.666667,1711.466667,1946.845455,97.0074813,89.67266021,76.51079314,77.64471058,-448,-22.35528942,0,0,0,1,0,30.32069971,0,24.12903226,24.12903226,27.19371381,29.82220844,28.41776675,27.62762614,28.69181141,55.84607573,79.35700559,84.63982355,27.92448304,26.92790736,73.63786149,88.73018384,84.90826345,28.50789528,105.8290889,1.329032258,1.836480938,1,0,0,1,1,50.76985482,1,0.651,0,1,0,0,0,1
8/7/13,26.309999,26.49,26.120001,23.759513,33489600,15470.67,3654.01,70.63500259,0,56.77084526,0,1685,1620.5,1628,1624.25,1671.4,1726.833333,1741,1738.25,1749,2130.9,1644.5,1718.466667,2049.827273,103.5012285,100.8136891,79.07456943,90.59139785,-175,-9.408602151,1,1,1,1,1,24.96075353,0,26.32258065,25.22580645,24.86021505,26.97593052,29.12228288,28.06856907,27.44119107,28.39565757,52.56568739,74.05356309,26.75814723,27.71937138,65.37520265,105.8823529,90.3863916,35.54532631,69.80692542,-11.38511166,-6.666167075,1,0,1,1,0,55.74086056,1,0.301,0,1,0,1,0,0
8/8/13,26.27,26.32,26.18,23.886861,20512100,15498.32,3669.12,81.74610626,1,60.89112629,1,1649,1667,1630,1633.25,1629.2,1667.666667,1715.714286,1729.5,1728.333333,1739,1638.5,1663.933333,1722.636364,101.1656442,101.2153204,94.82461185,102.2318661,36,2.231866088,0,1,0,0,1,30.05671078,1,25.22580645,25.77419355,25.22580645,24.9516129,26.62590571,28.47287014,27.66246012,27.16426799,28.04345189,49.83169929,25.04301075,27.8234574,45.35790059,100,94.74159012,50.6220073,75.70071188,-8.097270471,-10.975216,0,1,1,0,0,13.00344209,0,0.398,1,1,1,0,0,1
8/9/13,26.299999,26.35,25.860001,23.695838,27309000,15425.51,3660.11,65.0793635,0,57.74648905,0,1406,1527.5,1580,1574,1587.8,1592,1630.285714,1677,1693.555556,1696.1,1518,1554.8,1643.354545,88.98734177,88.55019524,82.89605566,85.57516738,-237,-14.42483262,0,0,0,0,0,30.28571429,1,41.67741935,33.4516129,31.07526882,29.33870968,28.29677419,29.13449132,30.35923431,29.41433002,28.77684036,29.40684864,33.4516129,31.64307692,31.63786149,134.1176471,147.2868217,141.726915,172.7272727,17.5483871,21.95581333,1,1,1,1,1,64.43590711,1,0.59,1,0,0,1,1,1
8/12/13,25.860001,26.450001,25.85,23.959631,32103600,15419.68,3669.95,88.09528344,1,67.25666687,1,1694,1550,1583,1608.5,1598,1605.5,1606.571429,1638.25,1678.888889,1693.6,1637,1623.2,1693.672727,107.0120025,106.0075094,100.0236183,108.8688946,138,8.868894602,1,1,1,1,1,53.25670498,1,37.52941176,39.60341556,34.81087919,32.68880455,30.97685009,29.83554712,30.33376567,31.2555065,30.31600577,29.6520975,34.30234029,31.37432005,31.08433646,107.8094338,121.1530922,126.565791,155.5363322,13.40037951,10.13758046,0,1,0,0,0,78.04606831,1,0.145,0,1,1,0,1,1
8/13/13,26.450001,26.48,26.07,23.941438,36466000,15451.01,3684.44,86.50794552,0,66.22222005,0,1864,1779,1654.666667,1653.25,1659.6,1642.333333,1642.428571,1638.75,1663.333333,1697.4,1723.5,1686.666667,1727.690909,112.6510878,112.3162208,109.8150112,110.6231454,179,10.6231454,1,1,1,1,1,67.78290993,1,44,40.76470588,41.06894371,37.10815939,34.95104364,33.14737508,31.85904039,32.04204496,32.67156133,31.6844052,39.4054396,35.31790006,33.92360425,107.1369167,125.8903753,138.8695787,167.1568627,17.67741935,6.609753809,1,1,1,0,0,82.725,1,0.19,1,1,1,1,0,1
8/14/13,26.450001,26.450001,25.969999,23.996015,77049400,15337.66,3669.27,91.26978477,1,69.81982049,1,2354,2109,1970.666667,1829.5,1793.4,1775.333333,1744,1731.375,1718.222222,1732.4,2004.333333,1891.066667,1845.418182,119.4519621,131.259061,135.8808589,142.7531837,705,42.75318375,1,1,1,1,1,77.26161369,1,42.70588235,43.35294118,41.41176471,41.47817837,38.22770398,36.24351676,34.51287612,33.21489564,33.22691578,33.67499343,41.88741303,37.53598988,35.31697324,103.125,111.7144843,126.8177897,169.2944185,17.4800759,7.107862189,0,1,1,0,1,77.8049723,0,0.69,1,0,0,0,0,1
8/15/13,24.389999,24.83,24.280001,22.26772,130110100,15112.19,3606.12,9.049730816,0,37.62134873,0,4288,3321,2835.333333,2550,2321.2,2209.166667,2134.285714,2062,2015.444444,1975.2,3129.333333,2624.933333,2395.709091,151.2344228,184.7320352,217.0919401,304.9786629,2882,204.9786629,1,1,1,1,1,92.224,1,50.47058824,46.58823529,45.7254902,43.67647059,43.27666034,40.26818469,38.27595554,36.50759013,35.13219481,34.95128302,45.94117647,42.3086654,37.77297488,110.3773585,116.6231124,144.4026767,121.0981606,8.79316888,25.06824462,1,1,1,1,1,84.93697479,1,0.102,0,1,1,0,0,0
8/16/13,24.530001,24.66,24.25,22.076699,42426200,15081.47,3602.78,0.892857499,0,37.25961627,0,2477,3382.5,3039.666667,2745.75,2535.4,2347.166667,2247.428571,2177.125,2108.111111,2061.6,2656.166667,2373.133333,2137.127273,81.48919838,97.69661592,120.1493985,146.2219599,783,46.22195986,0,1,0,0,0,61.41061155,0,41.41176471,45.94117647,44.8627451,44.64705882,43.22352941,42.9658444,40.43155327,38.66793169,37.05249842,35.7601518,43.56862745,42.65502846,36.78771779,92.30769231,95.80838323,115.8042196,110.3448276,3.882352941,16.39720216,0,0,1,0,0,49.53777073,0,-0.098,0,1,0,0,0,0
8/19/13,24.32,24.66,24.25,22.076699,39630400,15010.74,3589.09,0.892857499,1,31.67538664,0,1691,2084,2818.666667,2702.5,2534.8,2394.666667,2253.428571,2177.875,2123.111111,2066.4,2365.333333,2253.933333,1998.145455,59.99290445,66.71137762,81.83313976,90.71888412,-173,-9.28111588,0,0,0,0,0,49.97110383,0,52.08333333,46.74754902,47.98856209,46.66789216,46.13431373,44.7001634,44.26834282,41.88802577,40.15853187,38.55558191,48.47303922,46.17679739,41.01517308,108.5328067,112.8949997,135.086363,118.3712121,8.083333333,35.45321637,1,1,1,1,1,70.63812039,1,0.667,1,1,0,1,0,1
8/20/13,24.280001,24.559999,24.219999,22.12218,43650200,15002.99,3613.59,4.405329129,1,33.24536598,1,1930,1810.5,2032.666667,2596.5,2548,2434,2328.285714,2213,2150.333333,2103.8,2374.333333,2333.2,2072.2,94.94916366,75.74568289,91.73875844,81.98810535,-424,-18.01189465,1,0,1,1,0,50.62737643,1,30.20833333,41.14583333,41.23447712,43.5435049,43.37598039,43.47998366,42.62990196,42.51084164,40.59028217,39.16351202,39.09844771,40.82565359,37.53529771,73.25989182,69.64299841,77.13387226,70.73576676,-12.49754902,-33.14323485,0,0,0,0,0,36.38914421,0,0.015,0,1,1,0,0,0
8/21/13,24.360001,24.48,24.049999,21.894772,33392900,14897.55,3599.79,0.819712602,0,25.66843552,0,1749,1839.5,1790,1961.75,2427,2414.833333,2336.142857,2255.875,2161.444444,2110.2,1890.833333,2281.666667,2044.527273,97.70949721,72.06427689,82.88313904,40.78824627,-2539,-59.21175373,0,0,0,1,0,43.89012321,0,34.375,32.29166667,38.88888889,39.51960784,41.70980392,41.87581699,42.17927171,41.59803922,41.60685923,39.96875395,37.80473856,40.37565359,38.95170778,88.39285714,82.41467657,86.00468266,68.10897436,-16.09558824,-48.30162674,1,0,0,1,0,42.21947535,1,0.405,1,1,0,0,0,0
8/22/13,24.07,24.219999,23.959999,21.840195,24327000,14963.74,3638.71,1.976323624,1,18.85709637,0,1929,1839,1869.333333,1824.75,1955.2,2344,2345.428571,2285.25,2219.555556,2138.2,1859.5,2261,2100.163636,103.1918688,98.65998363,90.21606959,77.87646346,-548,-22.12353654,1,1,0,1,1,13.10603691,0,48.95833333,41.66666667,37.84722222,41.40625,41.40735294,42.91789216,42.88760504,43.02665441,42.41584967,42.34200664,43.92361111,44.12598039,43.54497513,129.3577982,118.2358443,115.6259167,118.2232481,7.546568627,31.27588602,1,0,1,1,1,48.74720812,1,0.372,0,1,0,0,0,1
8/23/13,24.07,24.16,23.84,21.703751,41268600,15010.51,3657.79,0.754754636,0,15.29744116,0,1796,1862.5,1824.666667,1851,1819,1928.666667,2265.714286,2276.75,2230.888889,2177.2,1832.666667,1902.133333,2107.890909,98.42893679,98.73556899,82.49127319,106.2093436,105,6.209343584,0,0,0,0,1,27.5839368,1,41.66666667,45.3125,41.66666667,38.80208333,41.45833333,41.4505719,42.73914566,42.73498775,42.87554466,42.34093137,39.75694444,41.49379085,42.21833779,100,100.5025126,98.40753454,80,-10.41666667,-43.17067736,0,1,0,0,0,50.21753681,1,0.042,0,0,0,0,0,0
8/26/13,23.84,24.049999,23.76,21.676462,35708500,14946.46,3657.57,2.564103194,1,15.60692705,1,1506,1651,1743.666667,1745,1782,1766.833333,1868.285714,2170.75,2191.111111,2158.4,1665.333333,1714.666667,2039.781818,86.36971898,84.51178451,69.7739066,78.03108808,-424,-21.96891192,0,0,0,0,0,40.95796676,1,35.65714286,38.66190476,42.09404762,40.16428571,38.17309524,40.49146825,40.62293918,41.85389531,41.94856054,42.15370448,38.66190476,39.52460317,40.97251146,84.70827795,93.40909516,84.5883969,118.0374384,5.448809524,20.70013422,0,1,0,0,1,34.76974701,0,0.833,1,0,0,0,0,1
8/27/13,23.719999,23.790001,23.440001,21.358091,39768700,14776.13,3578.52,1.315756826,0,14.51610901,0,1743,1624.5,1681.666667,1743.5,1744.6,1775.5,1763.428571,1852.625,2123.222222,2146.3,1743.333333,1769,2072.972727,103.6471754,99.90828843,81.20952337,99.65694683,-6,-0.343053173,1,0,1,1,1,40.84231146,0,42.34285714,39,39.88888889,42.15625,40.6,38.86805556,40.75595238,40.83792892,41.9082244,41.9879902,42.21845238,39.56301587,42.05251146,106.1520096,104.2927516,100.845163,123.1792208,7.967857143,31.58613445,1,0,1,1,1,65.66274317,1,-0.341,0,1,0,0,0,0
8/28/13,23.549999,23.58,23.379999,21.330803,28035900,14824.51,3593.35,2.258127957,1,11.08031647,0,1658,1700.5,1635.666667,1675.75,1726.4,1730.166667,1758.714286,1750.25,1831,2076.7,1669.833333,1715.733333,2000.572727,101.3653964,96.03799815,79.83820484,85.95127009,-271,-14.04872991,0,0,0,0,0,45.08108108,1,34.54285714,38.44285714,37.51428571,38.55238095,40.63357143,39.59047619,38.25017007,39.97931548,40.1384765,41.17168768,37.21587302,38.58095238,39.96644576,92.07920792,85.01063512,83.89954139,70.5556231,-14.41547619,-34.58821687,0,0,0,0,0,50.19808379,0,0.424,1,1,0,0,0,0
8/29/13,23.469999,23.75,23.450001,21.330803,26605500,14840.95,3620.3,2.258127957,1,11.76469257,1,1811,1734.5,1737.333333,1679.5,1702.8,1740.5,1741.714286,1765.25,1757,1829,1723.333333,1754.6,1825.727273,104.2402149,106.3542401,99.01585566,100.8351893,15,0.83518931,1,1,1,1,1,43.4298441,0,32.31428571,33.42857143,36.4,36.21428571,37.3047619,39.24702381,38.55102041,37.50818452,39.1276455,39.35605742,34.91428571,37.86047619,38.07573529,88.7755102,86.62241511,82.10752761,77.55428571,-9.352380952,-24.92013733,0,0,0,0,1,22.27422361,0,0.322,0,1,0,0,0,1
8/30/13,23.459999,23.549999,23.219999,21.203454,35248400,14810.31,3589.87,2.76073589,1,3.384576563,0,1622,1716.5,1697,1708.5,1668,1689.333333,1723.571429,1726.75,1749.333333,1743.5,1679.666667,1675.866667,1721.409091,95.58043606,97.24220624,93.03125896,107.7025232,116,7.70252324,0,0,0,0,1,40.88050314,0,32.31428571,32.31428571,33.05714286,35.37857143,35.43428571,36.47301587,38.25663265,37.77142857,36.93108466,38.44630952,34.35714286,35.64126984,37.3313961,97.75280899,91.19496855,84.05042282,90.625,-3.342857143,-7.597402597,1,0,0,1,1,29.42162615,1,0.162,0,1,1,1,1,0
9/3/13,23.58,23.77,23.459999,21.358091,31875000,14833.96,3612.61,8.049533416,1,8.235262164,1,1772,1697,1735,1715.75,1721.2,1685.333333,1701.142857,1729.625,1731.777778,1751.6,1734.5,1702.666667,1755.309091,102.1325648,102.9514292,101.1646495,101.663798,29,1.663798049,1,1,1,1,0,66.33906634,1,105,68.65714286,56.54285714,51.04285714,49.30285714,47.02857143,46.26258503,46.59955357,45.24126984,43.73797619,69.02857143,58.62285714,54.87652597,185.6998484,212.9694019,240.0659773,247.9757085,62.65714286,146.7178276,1,1,1,1,1,88.78235858,1,0.667,1,1,0,1,1,0
9/4/13,23.52,23.92,23.5,21.621884,27443900,14930.87,3649.04,34.16153393,1,14.04959429,1,1889,1830.5,1761,1773.5,1750.4,1749.166667,1714.428571,1724.625,1747.333333,1747.5,1812,1777.133333,1773.227273,107.2685974,107.9181901,108.0972818,113.9324487,231,13.93244873,1,1,1,1,1,60.51873199,0,214.2857143,159.6428571,117.2,95.97857143,83.69142857,76.8,70.92244898,67.26547619,65.23134921,62.14571429,135.4142857,104.2971429,89.80753247,182.8376402,256.0426055,344.8117328,620.3473945,179.7428571,356.1338661,1,1,1,0,1,94.77678571,1,0.2,0,1,1,0,1,0
9/5/13,23.809999,23.84,23.540001,21.549114,23926000,14937.48,3658.78,32.63893411,0,28.17681672,1,1802,1845.5,1821,1771.25,1779.2,1759,1756.714286,1725.375,1733.222222,1752.8,1781.5,1767.6,1761.745455,98.95661724,101.2814748,102.8069375,99.503037,-9,-0.496963004,0,1,0,0,0,60.34482759,0,117.8571429,166.0714286,145.7142857,117.3642857,100.3542857,89.38571429,82.66530612,76.78928571,72.88677249,70.49392857,117.5285714,95.08,79.10542208,80.88235294,117.4410659,167.1876504,364.7214854,85.54285714,206.5665584,0,1,0,0,0,64.84422724,0,0.256,1,1,1,0,0,1
9/6/13,23.82,23.84,23.389999,21.421765,28615800,14922.5,3660.01,22.9166492,0,29.31032958,1,1446,1624,1712.333333,1727.25,1706.2,1723.666667,1714.285714,1717.875,1694.333333,1704.5,1633.5,1668.133333,1657.5,84.44617481,84.74973626,84.83426225,89.14919852,-176,-10.85080148,0,0,0,0,0,29.6996663,0,77.14285714,97.5,136.4285714,128.5714286,109.32,96.48571429,87.63673469,81.975,76.82857143,73.31238095,111.4285714,92.61714286,74.00883117,56.54450262,70.56609691,105.2248694,238.7267905,44.82857143,86.07085714,0,0,0,0,0,57.02390545,0,0.413,1,1,0,1,1,0
9/9/13,23.610001,23.98,23.58,21.758328,22744700,15063.12,3706.18,52.23883925,1,41.70614682,1,1705,1575.5,1651,1710.5,1722.8,1706,1721,1713.125,1716.444444,1695.4,1708.666667,1705.8,1697.145455,103.270745,98.96679824,100.5662381,96.21896163,-67,-3.781038375,1,0,1,1,1,54.28276574,1,28.57142857,52.85714286,74.52380952,109.4642857,108.5714286,95.86190476,86.78367347,80.25357143,76.04126984,72.00285714,82.5,82.40380952,64.10623377,38.33865815,26.31578947,39.68096504,27.21088435,-76.42857143,-253.0049261,0,0,0,0,0,49.49102494,0,0.333,0,1,1,1,1,1
9/10/13,24.030001,24.25,24,21.976639,29302400,15191.06,3729.02,74.60320581,1,46.52173435,1,1829,1767,1660,1695.5,1734.2,1740.5,1723.571429,1734.5,1726,1727.7,1740,1758.2,1746.118182,110.1807229,105.4664975,105.8632865,96.82371625,-60,-3.176283748,1,1,1,1,1,53.02226935,0,30.85714286,29.71428571,45.52380952,63.60714286,93.74285714,95.61904762,86.5755102,79.79285714,74.76507937,71.52285714,52.69047619,82.66666667,64.12909091,67.78242678,32.91679366,43.14305117,14.4,-183.4285714,-533.6103896,1,0,1,1,0,37.53003364,0,0.286,0,1,1,1,1,0
9/11/13,24.200001,24.41,24.18,22.176757,25153200,15326.6,3725.01,97.47890932,1,56.82819021,1,1817,1823,1783.666667,1699.25,1719.8,1748,1751.428571,1735.25,1743.666667,1735.1,1738.5,1761.8,1749.990909,101.8688096,105.65182,104.720189,100.8324084,15,0.832408435,0,1,1,0,1,45.70405728,0,30.85714286,30.85714286,30.0952381,41.85714286,57.05714286,83.26190476,86.36734694,79.61071429,74.35555556,70.37428571,38.19047619,72.78095238,63.18935065,102.5316456,54.08112168,43.84718444,26.18181818,-87,-177.7021277,1,0,0,1,1,1.215805471,0,-0.068,0,1,1,0,1,0
9/12/13,24.42,24.450001,24.24,22.094892,22340000,15300.64,3715.97,86.99188705,0,56.08697668,0,1830,1823.5,1825.333333,1795.25,1725.4,1738.166667,1759.714286,1761.25,1745.777778,1752.3,1806.833333,1756.533333,1766.427273,100.2556611,106.0623624,104.4341722,126.5560166,384,26.5560166,1,1,0,0,1,51.83246073,1,25.14285714,28,28.95238095,28.85714286,38.51428571,51.73809524,74.95918367,78.71428571,73.55873016,69.43428571,27.61904762,46.41904762,61.3812987,86.84210526,65.28189911,36.21101144,32.59259259,-52,-124.8,0,0,0,0,1,2.34948605,1,0.096,1,1,0,1,0,0
9/13/13,24.33,24.41,24.200001,22.12218,18509900,15376.06,3722.18,89.43083017,1,60.55045131,1,1691,1760.5,1779.333333,1791.75,1774.4,1719.666667,1731.428571,1751.125,1753.444444,1740.3,1758.166667,1713.933333,1731.336364,95.03559386,95.29981966,97.16715509,99.17888563,-14,-0.82111437,0,0,0,0,0,72.39488117,1,29.71428571,27.42857143,28.57142857,29.14285714,29.02857143,37.04761905,48.59183673,69.30357143,73.26984127,69.17428571,29.33333333,35.58095238,61.99974026,104,102.3622047,42.9556813,104,1.142857143,3.205128205,1,0,0,1,1,11.21495327,1,0.429,1,1,1,1,1,1
9/16/13,24.43,24.469999,24.129999,22.176757,32119900,15494.78,3717.85,92.79999901,1,62.44342203,1,1969,1830,1830,1826.75,1827.2,1806.833333,1755.285714,1761.125,1775.333333,1775,1874.166667,1839.266667,1810.272727,107.5956284,107.7605079,110.9295775,107.654456,140,7.654455987,1,1,1,1,1,73.32155477,1,38,33.85714286,30.95238095,30.92857143,30.91428571,30.52380952,37.18367347,47.26785714,65.82539683,69.74285714,33.28571429,32.01904762,63.97142857,122.7692308,122.9205176,54.48586645,123.1481481,7.142857143,16.86909582,1,1,0,1,1,72.60273973,1,0.667,1,1,0,0,0,0
9/17/13,24.389999,24.549999,24.299999,22.167662,19999500,15529.73,3745.7,86.46630841,0,73.79687161,1,1879,1924,1846.333333,1842.25,1837.2,1835.833333,1817.142857,1770.75,1774.222222,1785.7,1854.5,1844.466667,1802.663636,101.7692724,102.2752014,105.2248418,103.4122179,62,3.412217942,0,1,1,0,0,54.69924812,0,49.08333333,43.54166667,38.93253968,35.48511905,34.55952381,33.94246032,33.17517007,38.67113095,47.46957672,64.15119048,40.01785714,36.97063492,61.41158009,126.0727755,142.0254909,76.51196021,159.066358,18.22619048,52.76399228,1,1,1,1,1,80.73063027,1,0.321,0,0,0,1,1,1
